70751,939.0,=140.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-ninjago-70751-swiatynia-airjitzu-nowe-mikolaj-i6626041048.html,http://www.ebay.co.uk/itm/142205907721
10233,1899.0,=185.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10233-horizon-express-x2-tgv-x2-naped-i6632663210.html,http://www.ebay.co.uk/itm/192036230792
10232,593.0,=119.95*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-creator-10232-palace-cinema-kino-paka-haribo-i6639270434.html,http://www.ebay.co.uk/itm/182376542859
10230,611.0,=118.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10230-mini-modulars-lego-unikat-dhl-24-i5621029766.html,http://www.ebay.co.uk/itm/192036237807
10237,1445.0,=307.75*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10237-the-tower-of-orthanc-i6614804494.html,http://www.ebay.co.uk/itm/322325756612
10236,1116.0,=145.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10236-wioska-ewokow-star-wars-nowe-unikat-i6638601708.html,http://www.ebay.co.uk/itm/272473703971
10235,510.0,=117.95*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10235-winter-village-market-unikat-wys-24h-i6638739064.html,http://www.ebay.co.uk/itm/152329250704
10234,1335.0,=295.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-creator-10234-sydney-opera-house-i6633403928.html,http://www.ebay.co.uk/itm/252658185086
31012,515.0,=168.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/31012-dom-rodzinny-i6639480190.html,http://www.ebay.co.uk/itm/272474999689
60051,505.0,=90.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-60051-city-superszybki-pociag-pasazerski-i6167710390.html,http://www.ebay.co.uk/itm/371805858671
60052,630.0,=98.99*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/klocki-lego-city-60052-pociag-towarowy-cargo-i6639622335.html,http://www.ebay.co.uk/itm/282281946835
70165,514.0,=213.9*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-ultra-agents-70165-centrala-ultra-agentow-krk-i6624022508.html,http://www.ebay.co.uk/itm/271918152012
70413,507.0,=135.53*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-70413-pirates-zaginiony-skarb-statek-piratow-i6637418354.html,http://www.ebay.co.uk/itm/201563266860
10228,2099.0,=365.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10228-hunted-house-nowy-unikatt-i6629941003.html,http://www.ebay.co.uk/itm/302155589162
10229,1109.0,=175.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10229-zimowa-chata-nowy-unikat-1490-elementow-i6634333992.html,http://www.ebay.co.uk/itm/152342383638
10224,2150.0,=427.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10224-town-hall-nowe-warszawa-i6634210165.html,http://www.ebay.co.uk/itm/262733344990
10225,1618.0,=250.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10225-r2-d2-star-wars-ultimate-collector-seri-i6630858860.html,http://www.ebay.co.uk/itm/262752409542
10226,511.0,=105.49*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10226-sopwith-camel-od-reki-unikat-dhl-24h-i6490957868.html,http://www.ebay.co.uk/itm/282220919872
10220,504.0,=90.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/sklep-lego-creator-exclusive-10220-volkswagen-t1-i6631450629.html,http://www.ebay.co.uk/itm/291959608470
76035,503.0,=92.98*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lodz-lego-super-heroes-76035-jokerland-i6553607808.html,http://www.ebay.co.uk/itm/272459219207
10221,3850.0,=780.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10221-super-star-destroyer-nowe-warszawa-i6634206129.html,http://www.ebay.co.uk/itm/401236325850
10222,618.0,=189.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10222-zimowa-poczta-sklep-warszawa-i6632858183.html,http://www.ebay.co.uk/itm/152342372612
10223,807.0,=150.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10223-krolewski-turniej-unikat-wys-24h-i6633178826.html,http://www.ebay.co.uk/itm/291962918265
70170,599.0,=97.58*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/klocki-lego-ultra-agents-70170-helikopter-sklep-24-i6542749575.html,http://www.ebay.co.uk/itm/272385573327
70317,515.0,=92.9*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/klocki-lego-nexo-knights-70317-fortrex-i6622432023.html,http://www.ebay.co.uk/itm/192044313266
10030,16150.0,=2305.15*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-star-wars-10030-imperial-star-destroyer-wow-i6629162919.html,http://www.ebay.co.uk/itm/142204627030
41055,599.0,=99.99*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-duplo-41055-zamek-kopciuszka-kopciuszek-sklep-i5917204794.html,http://www.ebay.co.uk/itm/222334960275
41058,510.0,=94.95*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-friends-41058-centrum-handlowe-1120-element-i6463453934.html,http://www.ebay.co.uk/itm/152325246075
10251,691.0,=153.95*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-creator-10251-brick-bank-nowy-uszk-pudelko-i6630135415.html,http://www.ebay.co.uk/itm/302160964229
10253,1023.0,=267.97*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-creator-expert-10253-big-ben-i6632204971.html,http://www.ebay.co.uk/itm/192048130315
10252,507.0,=94.99*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-creator-10252-volkswagen-beetle-wys-24h-i6638721328.html,http://www.ebay.co.uk/itm/182382043746
10254,507.0,=90.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-creator-10254-swiateczny-pociag-nowosc-2016-i6629342330.html,http://www.ebay.co.uk/itm/272475970223
71040,1650.0,=349.99*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-zamek-disneya-71040-nowy-prezent-swieta-16-i6636077093.html,http://www.ebay.co.uk/itm/252670615358
76023,1180.0,=200.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-76023-batman-dc-comics-the-tumbler-i6634159498.html,http://www.ebay.co.uk/itm/142205905462
